Nome,Região,Período,Resultado
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (DISTRITO),2022,"29,6866"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (DISTRITO),2016,"66,7912"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2019,"78,8492"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2021,"67,1032"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2020,"72,778"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2009,"100,5356"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2017,"82,8391"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2013,"95,7559"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2010,"101,2668"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2015,"92,1065"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2006,"104,4445"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2008,"102,78"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2018,"80,0522"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2007,"98,8651"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2011,"100,386"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2022,"65,2502"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2012,"98,0146"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2016,"88,2034"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SE (SUBPREFEITURA),2014,"94,0464"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2006,"178,7168"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2008,"188,8275"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2009,"218,3411"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2019,"184,7995"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2021,"160,8364"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2015,"199,6283"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2012,"203,0056"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2010,"208,2101"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2011,"206,073"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2020,"174,6898"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2022,"170,4382"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2013,"193,7899"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2017,"201,1194"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2014,"198,8613"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2016,"202,3595"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2018,"206,6874"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),SOCORRO (DISTRITO),2007,"169,4832"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2012,"176,526"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2017,"188,9558"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2014,"185,4289"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2019,"199,3942"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2018,"196,7697"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2006,"162,3929"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2007,"159,4385"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2016,"191,3947"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2009,"171,0409"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2021,"188,4928"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2013,"181,0528"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2022,"182,3779"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2015,"188,3346"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2011,"174,634"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2020,"192,5611"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2010,"169,9953"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TATUAPE (DISTRITO),2008,"167,9272"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2009,"72,2304"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2013,"72,8559"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2016,"68,903"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2012,"72,0505"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2011,"72,6116"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2019,"68,9329"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2010,"70,7249"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2018,"70,3472"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2017,"67,4816"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2015,"69,9692"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2008,"74,8898"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2006,"81,7678"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2021,"66,1256"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2014,"73,1034"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2022,"62,7126"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2020,"68,1892"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TREMEMBE (DISTRITO),2007,"77,2099"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2012,"165,3716"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2014,"163,631"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2007,"141,532"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2015,"162,4649"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2006,"141,1564"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2020,"166,3625"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2017,"156,7895"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2008,"156,6146"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2018,"161,5849"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2022,"161,0136"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2013,"166,6628"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2010,"165,1053"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2019,"164,7682"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2016,"164,7281"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2009,"157,2266"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2021,"162,607"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),TUCURUVI (DISTRITO),2011,"168,9055"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2007,"88,7642"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2014,"75,2652"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2011,"79,2372"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2013,"76,8974"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2020,"80,5803"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2009,"81,2881"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2015,"70,7805"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2006,"93,1552"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2010,"78,5722"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2017,"72,0136"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2018,"73,6831"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2008,"87,0674"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2019,"77,2515"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2012,"78,4727"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2021,"82,3586"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2022,"84,2736"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA ANDRADE (DISTRITO),2016,"72,4344"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2011,"107,3632"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2022,"108,9121"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2006,"106,8155"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2018,"109,8654"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2013,"107,8667"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2008,"108,2055"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2007,"106,9598"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2019,"110,9212"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2020,"111,9461"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2021,"110,832"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2010,"104,7994"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2014,"106,3978"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2012,"107,1748"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2009,"106,4555"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2015,"104,0961"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2016,"105,1828"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA CURUCA (DISTRITO),2017,"103,6475"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2018,"114,5019"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2011,"109,3568"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2021,"104,6469"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2009,"100,4332"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2007,"88,4658"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2020,"109,0131"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2017,"110,3389"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2022,"98,616"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2019,"114,5111"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2014,"109,9049"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2015,"111,9923"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2012,"107,5618"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2006,"87,265"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2010,"104,2073"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2016,"112,6463"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2013,"107,5655"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA FORMOSA (DISTRITO),2008,"96,1703"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2017,"95,1408"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2014,"96,6242"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2010,"104,4143"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2019,"94,1698"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2012,"97,1921"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2006,"98,8584"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2009,"103,9925"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2013,"94,8778"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2015,"98,7394"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2020,"91,1643"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2007,"96,4145"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2022,"87,3935"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2008,"102,4979"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2018,"97,9713"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2011,"103,1965"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2016,"98,6961"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA GUILHERME (DISTRITO),2021,"90,943"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2018,"98,104"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2017,"92,9129"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2021,"102,5735"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2012,"90,836"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2019,"99,7675"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2020,"100,6649"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2016,"91,7625"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2015,"89,7932"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2011,"89,3292"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2010,"87,9799"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2014,"88,5822"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2007,"88,3277"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2008,"89,8177"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2013,"89,6979"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2006,"90,3514"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2009,"86,6521"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA JACUI (DISTRITO),2022,"102,5475"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2006,"126,5907"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2015,"82,1995"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2007,"105,6629"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2022,"66,4799"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2010,"112,1495"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2012,"103,41"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2021,"64,924"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2009,"102,0735"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2019,"70,0408"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2017,"74,9883"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2008,"107,2897"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2013,"92,016"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2016,"80,4254"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2014,"88,7848"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2011,"108,6022"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2018,"71,9318"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA LEOPOLDINA (DISTRITO),2020,"66,8374"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2020,"110,9859"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2019,"111,3235"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2009,"112,6651"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2018,"109,5227"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2011,"109,8261"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2010,"109,0842"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2022,"107,5289"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2016,"107,8085"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2017,"105,2392"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2013,"110,4443"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2007,"111,6858"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2015,"109,6435"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2021,"109,7752"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2012,"111,8704"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2008,"116,2425"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2014,"111,6426"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIA (DISTRITO),2006,"112,9413"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIANA (DISTRITO),2006,"157,0676"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIANA (DISTRITO),2019,"160,2861"
040101 TAXA DE UNIVERSALIZACAO DO ENSINO FUNDAMENTAL (%),VILA MARIANA (DISTRITO),2017,"164,3333"
