Nome,Região,Período,Resultado
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO DOMINGOS (DISTRITO),2022,"28,5714"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO DOMINGOS (DISTRITO),2023,"57,1429"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO LUCAS (DISTRITO),2023,"12,5"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO LUCAS (DISTRITO),2022,0
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO MATEUS (DISTRITO),2022,"14,2857"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO MATEUS (DISTRITO),2023,"28,5714"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO MATEUS (SUBPREFEITURA),2023,"22,5806"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO MATEUS (SUBPREFEITURA),2022,"16,129"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO MIGUEL (DISTRITO),2022,"28,5714"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO MIGUEL (DISTRITO),2023,"42,8571"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO MIGUEL (SUBPREFEITURA),2023,"40,7407"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO MIGUEL (SUBPREFEITURA),2022,"29,6296"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO PAULO (MUNICIPIO),2019,"26,0714"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO PAULO (MUNICIPIO),2022,"25,7194"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO PAULO (MUNICIPIO),2023,"39,6797"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO PAULO (MUNICIPIO),2018,"11,1517"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO PAULO (MUNICIPIO),2021,"28,8256"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO RAFAEL (DISTRITO),2022,0
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAO RAFAEL (DISTRITO),2023,"11,1111"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAPOPEMBA (DISTRITO),2023,"42,8571"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAPOPEMBA (DISTRITO),2022,"23,8095"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAPOPEMBA (SUBPREFEITURA),2023,"42,8571"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAPOPEMBA (SUBPREFEITURA),2022,"23,8095"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAUDE (DISTRITO),2023,100
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SAUDE (DISTRITO),2022,100
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SE (DISTRITO),2022,0
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SE (DISTRITO),2023,0
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SE (SUBPREFEITURA),2023,25
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SE (SUBPREFEITURA),2022,"33,3333"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SOCORRO (DISTRITO),2023,75
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),SOCORRO (DISTRITO),2022,0
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),TATUAPE (DISTRITO),2023,0
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),TATUAPE (DISTRITO),2022,0
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),TREMEMBE (DISTRITO),2023,"57,1429"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),TREMEMBE (DISTRITO),2022,"42,8571"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),TUCURUVI (DISTRITO),2022,"33,3333"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),TUCURUVI (DISTRITO),2023,"66,6667"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA ANDRADE (DISTRITO),2022,40
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA ANDRADE (DISTRITO),2023,80
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA CURUCA (DISTRITO),2022,"30,7692"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA CURUCA (DISTRITO),2023,"53,8462"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA FORMOSA (DISTRITO),2023,100
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA FORMOSA (DISTRITO),2022,50
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA GUILHERME (DISTRITO),2022,"66,6667"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA GUILHERME (DISTRITO),2023,"66,6667"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA JACUI (DISTRITO),2023,40
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA JACUI (DISTRITO),2022,40
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA LEOPOLDINA (DISTRITO),2023,100
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA LEOPOLDINA (DISTRITO),2022,100
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MARIA (DISTRITO),2023,"57,1429"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MARIA (DISTRITO),2022,"57,1429"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MARIANA (DISTRITO),2022,100
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MARIANA (DISTRITO),2023,100
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MARIANA (SUBPREFEITURA),2023,100
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MARIANA (SUBPREFEITURA),2022,100
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MARIA-VILA GUILHERME (SUBPREFEITURA),2022,60
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MARIA-VILA GUILHERME (SUBPREFEITURA),2023,"53,3333"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MATILDE (DISTRITO),2023,"28,5714"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MATILDE (DISTRITO),2022,"14,2857"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MEDEIROS (DISTRITO),2023,40
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA MEDEIROS (DISTRITO),2022,60
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA PRUDENTE (DISTRITO),2022,0
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA PRUDENTE (DISTRITO),2023,25
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA PRUDENTE (SUBPREFEITURA),2023,"16,6667"
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA PRUDENTE (SUBPREFEITURA),2022,0
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA SONIA (DISTRITO),2022,20
ESCOLAS MUNICIPAIS DE ENSINO FUNDAMENTAL QUE OFERECEM TURMAS EM EDUCACAO INTEGRAL EM TEMPO INTEGRAL (7HDIA OU MAIS),VILA SONIA (DISTRITO),2023,20
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2014,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2020,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2013,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2008,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2009,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2011,2
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2010,2
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2006,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2007,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2017,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2019,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2021,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2015,2
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2012,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2018,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,AGUA RASA (DISTRITO),2016,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2019,7
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2012,5
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2021,5
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2007,5
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2016,2
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2015,8
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2013,5
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2011,4
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2018,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2017,4
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2014,5
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2009,4
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2008,6
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2010,5
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2020,4
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ALTO DE PINHEIROS (DISTRITO),2006,5
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2016,2
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2018,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2017,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2021,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2007,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2006,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2020,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2015,2
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2011,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2013,2
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2014,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2019,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2010,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2009,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2012,2
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ANHANGUERA (DISTRITO),2008,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2008,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2006,2
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2017,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2013,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2007,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2010,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2019,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2016,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2018,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2012,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2015,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2009,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2020,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2021,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2014,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA (DISTRITO),2011,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2021,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2019,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2015,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2020,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2018,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2010,4
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2016,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2008,2
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2006,4
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2011,2
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2017,1
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2012,4
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2014,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2007,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2013,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARICANDUVA-FORMOSA-CARRAO (SUBPREFEITURA),2009,3
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2006,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2018,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2011,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2009,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2007,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2013,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2008,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2014,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2010,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2021,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2012,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2017,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2020,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2019,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2015,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,ARTUR ALVIM (DISTRITO),2016,0
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,BARRA FUNDA (DISTRITO),2010,4
ESTABELECIMENTOS FORMAIS NO MUNICIPIO - AGROPECUARIA,BARRA FUNDA (DISTRITO),2008,2
